author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/302456746/,Москва,sale,flat,4,7,3,96.0,-1,0,120000000.0,Замоскворечье,Садовническая ,57С2,Павелецкая,Wine House
Point Estate Город,real_estate_agent,https://www.cian.ru/sale/flat/301133746/,Москва,sale,flat,15,24,3,85.0,-1,0,120000000.0,Пресненский,Мантулинская ,9к5,Москва-Сити,City Park
Point Estate Город,real_estate_agent,https://www.cian.ru/sale/flat/300324895/,Москва,sale,flat,1,4,5,220.0,-1,0,120000000.0,Хорошевский,проезд Аэропорта,8,Аэропорт,Studio 8
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/299607153/,Москва,sale,flat,5,6,3,105.0,-1,0,120000000.0,Басманный, Машкова,6С1,Красные ворота,
Soul Estate,real_estate_agent,https://www.cian.ru/sale/flat/302531578/,Москва,sale,flat,2,27,4,145.3,-1,0,150000000.0,Беговой,Верхняя ,20к1,Белорусская,Суббота
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/298825149/,Москва,sale,flat,10,14,3,141.6,-1,0,170000000.0,Хамовники,2-я Фрунзенская ,12,Фрунзенская,Пять Звезд
Point Estate Город,real_estate_agent,https://www.cian.ru/sale/flat/300099418/,Москва,sale,flat,10,10,4,188.1,-1,0,170000000.0,Тверской,Страстной бульвар,10к1,Пушкинская,
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/298478046/,Москва,sale,flat,2,6,4,170.0,-1,0,176269599.0,Хамовники,Зубовский проезд,1,Парк Культуры,Дом в Зубовском проезде
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/291309258/,Москва,sale,flat,7,8,5,162.7,-1,0,185000000.0,Замоскворечье,Большая Татарская ,7к4,Новокузнецкая,Четыре солнца
Sminex,developer,https://www.cian.ru/sale/flat/298351715/,Москва,sale,flat,6,8,1,64.9,-1,0,187590000.0,Якиманка,,,Полянка,Лаврушинский ЖК
Soul Estate,real_estate_agent,https://www.cian.ru/sale/flat/303212367/,Москва,sale,flat,3,7,5,280.0,-1,0,195000000.0,Басманный,Подсосенский переулок,3к1,Курская,Резиденция Чистые Пруды
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/275876368/,Москва,sale,flat,12,16,4,200.0,-1,0,299000000.0,Раменки,Воробьевское шоссе,4,Студенческая,Воробьёв Дом
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/300480205/,Москва,sale,flat,3,7,5,234.5,-1,0,376950000.0,Хамовники,2-й Неопалимовский переулок,3,Парк Культуры,Клубный особняк High Garden
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/292050580/,Москва,sale,flat,2,5,3,147.0,-1,0,400000000.0,Хамовники,Пречистенская набережная,43,Кропоткинская,Carré Blanc
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/300475525/,Москва,sale,flat,3,6,5,340.0,-1,0,484500000.0,Филевский парк,Звенигородская ,16к2,Кунцевская,
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/303272863/,Москва,sale,flat,2,7,5,390.0,-1,0,600000000.0,Арбат, Арбат,27/47,Арбатская,
Лофт Инвест,real_estate_agent,https://www.cian.ru/sale/flat/303620086/,Москва,sale,flat,16,16,1,19.5,-1,0,6290000.0,Отрадное,Алтуфьевское шоссе,2,Владыкино,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/301593908/,Москва,sale,flat,7,15,1,37.0,-1,0,7600000.0,,,,Коммунарка,Деснаречье ЖК
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/301381513/,Москва,sale,flat,2,16,1,31.0,-1,0,7650000.0,,,к18-19,Бунинская аллея,Эко Бунино ЖК
ЛИДЕР Риэлти,real_estate_agent,https://www.cian.ru/sale/flat/304195825/,Москва,sale,flat,8,22,1,17.6,-1,0,8400000.0,Тропарево-Никулино,Ленинский проспект,158,Юго-Западная,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/302375319/,Москва,sale,flat,4,7,1,36.8,-1,0,8500000.0,,,,Санино,Квартал Западный ЖК
CENTURY 21 Столичная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/304323189/,Москва,sale,flat,4,25,1,42.2,-1,0,9000000.0,, Бианки,6к2,Рассказовка,
Century 21 Level,real_estate_agent,https://www.cian.ru/sale/flat/303116161/,Москва,sale,flat,7,9,2,43.0,-1,0,11950000.0,,проспект Магеллана,2,Прокшино,Испанские кварталы
PROНЕДВИЖИМОСТЬ,real_estate_agent,https://www.cian.ru/sale/flat/303203965/,Москва,sale,flat,2,25,1,41.3,-1,0,12200000.0,Орехово-Борисово Южное,Ясеневая ,12к2,Домодедовская,Ясеневая 14
Liberty Estate,real_estate_agent,https://www.cian.ru/sale/flat/304275053/,Москва,sale,flat,5,9,1,32.0,-1,0,13600000.0,Донской,Загородное шоссе,15К2,Крымская,
3SGroup,developer,https://www.cian.ru/sale/flat/299379629/,Москва,sale,flat,17,17,2,64.3,-1,0,16075000.0,,,,Корниловская,FOREVILLE
BERI,real_estate_agent,https://www.cian.ru/sale/flat/303927656/,Москва,sale,flat,12,12,2,38.7,-1,0,18190000.0,Пресненский,Шелепихинское шоссе,17К3,Шелепиха,
BERI,real_estate_agent,https://www.cian.ru/sale/flat/303804363/,Москва,sale,flat,9,9,2,56.3,-1,0,18490000.0,Филевский парк,Новозаводская ,2к8А,Фили,
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/289779311/,Москва,sale,flat,3,25,2,43.2,-1,0,19900000.0,Филевский парк,Береговой проезд,5к2,Фили,Фили Град
MR Group,developer,https://www.cian.ru/sale/flat/303488384/,Москва,sale,flat,10,53,2,53.9,-1,0,19850335.0,Покровское-Стрешнево,Северо-Западный ао,Б1,Трикотажная,City Bay
MR Group,developer,https://www.cian.ru/sale/flat/303224657/,Москва,sale,flat,13,55,1,43.52,-1,0,22205055.0,Марьина роща, 4-я Марьиной рощи,12к2,Рижская,Mod
MOD estate,real_estate_agent,https://www.cian.ru/sale/flat/299499349/,Москва,sale,flat,5,21,1,48.4,-1,0,22800000.0,Щукино,Щукинская ,3,Щукинская,Интонация
MOD estate,real_estate_agent,https://www.cian.ru/sale/flat/302856189/,Москва,sale,flat,17,17,2,52.0,-1,0,22900000.0,Алексеевский,3-я Мытищинская ,3к2,Алексеевская,Алексеево
MOD estate,real_estate_agent,https://www.cian.ru/sale/flat/293316304/,Москва,sale,flat,9,33,2,60.9,-1,0,22800000.0,Бабушкинский,,,Свиблово,Кольская 8 ЖК
Группа Родина,developer,https://www.cian.ru/sale/flat/293156291/,Москва,sale,flat,2,24,1,40.3,-1,0,23694900.0,Ростокино,,к3,Ботанический сад,Союз ЖК
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/301175611/,Москва,sale,flat,11,29,2,50.7,-1,0,24500000.0,Нагатино-Садовники,Варшавское шоссе,37Ак2,Нагатинская,Rotterdam
GloraX,developer,https://www.cian.ru/sale/flat/303477026/,Москва,sale,flat,5,21,1,52.75,-1,0,29449999.0,Беговой, 1-я Ямского Поля,28С3,Белорусская,GloraX Premium Белорусская
Центр-Инвест,developer,https://www.cian.ru/sale/flat/298576242/,Москва,sale,flat,15,22,2,38.4,-1,0,29255040.0,Красносельский,Большая Спасская ,35,Площадь трёх вокзалов,Dialog
MOD estate,real_estate_agent,https://www.cian.ru/sale/flat/301499581/,Москва,sale,flat,4,21,2,71.8,-1,0,29850000.0,Щукино,Щукинская ,3,Щукинская,Интонация
NIKA ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/300099173/,Москва,sale,flat,3,15,1,37.5,-1,0,30000000.0,Аэропорт,Ленинградский проспект,36с39,Динамо,ВТБ Арена парк
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/303875575/,Москва,sale,flat,21,36,2,58.0,-1,0,35300000.0,Хорошево-Мневники,Шелепихинская набережная,42к2,Полежаевская,FreeDOM
MOD estate,real_estate_agent,https://www.cian.ru/sale/flat/293313393/,Москва,sale,flat,2,30,3,90.8,-1,0,35800000.0,Богородское,Погонный проезд,3ак2,Белокаменная,Лосиный остров
BERI,real_estate_agent,https://www.cian.ru/sale/flat/297427667/,Москва,sale,flat,8,14,3,76.5,-1,0,37490000.0,Якиманка,Калужская площадь,1К1,Октябрьская,
Арт Риэлти,real_estate_agent,https://www.cian.ru/sale/flat/301156873/,Москва,sale,flat,2,7,2,75.0,-1,0,37800000.0,Мещанский, Гиляровского,55,Проспект Мира,Дом на Гиляровского
Макспол Парк Культуры,real_estate_agent,https://www.cian.ru/sale/flat/303301619/,Москва,sale,flat,13,15,3,74.6,-1,0,38800000.0,Раменки,Винницкая ,8к4,Раменки,Настоящее
MOD estate,real_estate_agent,https://www.cian.ru/sale/flat/303588648/,Москва,sale,flat,9,14,3,67.0,-1,0,39500000.0,Раменки,проспект Генерала Дорохова,39к2А,Минская,Собрание клубных домов West Garden
MOD estate,real_estate_agent,https://www.cian.ru/sale/flat/299289763/,Москва,sale,flat,27,55,4,96.5,-1,0,39990000.0,Хорошево-Мневники, Народного Ополчения,15К3,Народное Ополчение,Wellton Towers
Monumental Group,real_estate_agent,https://www.cian.ru/sale/flat/300005995/,Москва,sale,flat,6,9,3,76.5,-1,0,41500000.0,Донской,Ленинский проспект,12,Шаболовская,
Славянский Двор Остоженка,real_estate_agent,https://www.cian.ru/sale/flat/300284866/,Москва,sale,flat,19,24,2,70.0,-1,0,42000000.0,Хорошевский,Хорошевское шоссе,25Ак3,Хорошёвская,Династия
Alliance Agency Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/302018993/,Москва,sale,flat,4,40,4,81.4,-1,0,46500000.0,Раменки, Лобачевского,120к1,Аминьевская,Крылья
Estes,real_estate_agent,https://www.cian.ru/sale/flat/302345282/,Москва,sale,flat,3,4,4,107.4,-1,0,47500000.0,Басманный, Казакова,3С1,Курская,
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/301208788/,Москва,sale,flat,10,34,2,64.4,-1,0,48000000.0,Дорогомилово,Поклонная ,9,Поклонная,Поклонная 9
Alliance Agency Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/299202379/,Москва,sale,flat,11,58,3,81.0,-1,0,48500000.0,Хорошево-Мневники, Народного Ополчения,15К3,Народное Ополчение,Wellton Towers
ЛИДЕР Риэлти,real_estate_agent,https://www.cian.ru/sale/flat/302153546/,Москва,sale,flat,16,39,3,84.8,-1,0,49500000.0,Раменки, Лобачевского,120к1,Аминьевская,Крылья
Whitewill Москва-Сити,real_estate_agent,https://www.cian.ru/sale/flat/303542944/,Москва,sale,flat,10,79,2,62.0,-1,0,50000000.0,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,NEVA TOWERS
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/303290499/,Москва,sale,flat,2,8,2,61.5,-1,0,51000000.0,Таганский,Серебряническая набережная,11,Китай-город,Титул на Серебрянической
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300539731/,Москва,sale,flat,7,11,3,115.2,-1,0,51000000.0,Мещанский,Троицкая ,9К1,Цветной бульвар,
Monumental Group,real_estate_agent,https://www.cian.ru/sale/flat/300006000/,Москва,sale,flat,5,9,3,100.0,-1,0,51000000.0,Донской,Ленинский проспект,12,Шаболовская,
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/303681533/,Москва,sale,flat,42,56,5,137.3,-1,0,51900000.0,Раменки,проспект Генерала Дорохова,вл1к3,Минская,Will Towers
NIKA ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/296351713/,Москва,sale,flat,13,16,2,75.3,-1,0,54000000.0,Беговой,Ленинградский проспект,вл8,Белорусская,Slava
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300836809/,Москва,sale,flat,3,14,3,130.0,-1,0,54900000.0,Марьина роща,Октябрьский переулок,9,Достоевская,
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/304366649/,Москва,sale,flat,7,9,3,115.0,-1,0,55000000.0,Тверской,Садовая-Триумфальная ,4/10,Маяковская,
